sampletime,argosid,latitude,longitude,BP,AT,BV,RH,WS,WD,SR,AZ
2019-05-06 04:30:00,,,,,,,,,,,
2019-05-06 04:40:00,,,,,,,,,,,
2019-05-06 04:50:00,,,,,,,,,,,
2019-05-06 05:00:00,28882.0,56.87,164.06799999999996,992.9411764705884,4.100000000000001,14.0,90.0,6.7,62.120570379782585,82.3542330075766,271.07157983905125
2019-05-06 05:10:00,,,,,,,,,,,
2019-05-06 05:20:00,,,,,,,,,,,
2019-05-06 05:30:00,,,,,,,,,,,
2019-05-06 05:40:00,,,,,,,,,,,
2019-05-06 05:50:00,,,,,,,,,,,
2019-05-06 06:00:00,,,,,,,,,,,
2019-05-06 06:10:00,,,,,,,,,,,
2019-05-06 06:20:00,,,,,,,,,,,
2019-05-06 06:30:00,,,,,,,,,,,
2019-05-06 06:40:00,,,,,,,,,,,
2019-05-06 06:50:00,,,,,,,,,,,
2019-05-06 07:00:00,,,,,,,,,,,
2019-05-06 07:10:00,,,,,,,,,,,
2019-05-06 07:20:00,,,,,,,,,,,
2019-05-06 07:30:00,,,,,,,,,,,
2019-05-06 07:40:00,,,,,,,,,,,
2019-05-06 07:50:00,,,,,,,,,,,
2019-05-06 08:00:00,,,,,,,,,,,
2019-05-06 08:10:00,,,,,,,,,,,
2019-05-06 08:20:00,,,,,,,,,,,
2019-05-06 08:30:00,,,,,,,,,,,
2019-05-06 08:40:00,,,,,,,,,,,
2019-05-06 08:50:00,,,,,,,,,,,
2019-05-06 09:00:00,,,,,,,,,,,
2019-05-06 09:10:00,,,,,,,,,,,
2019-05-06 09:20:00,,,,,,,,,,,
2019-05-06 09:30:00,,,,,,,,,,,
2019-05-06 09:40:00,,,,,,,,,,,
2019-05-06 09:50:00,,,,,,,,,,,
2019-05-06 10:00:00,,,,,,,,,,,
2019-05-06 10:10:00,,,,,,,,,,,
2019-05-06 10:20:00,,,,,,,,,,,
2019-05-06 10:30:00,,,,,,,,,,,
2019-05-06 10:40:00,,,,,,,,,,,
2019-05-06 10:50:00,,,,,,,,,,,
2019-05-06 11:00:00,,,,,,,,,,,
2019-05-06 11:10:00,,,,,,,,,,,
2019-05-06 11:20:00,,,,,,,,,,,
2019-05-06 11:30:00,,,,,,,,,,,
2019-05-06 11:40:00,,,,,,,,,,,
2019-05-06 11:50:00,,,,,,,,,,,
2019-05-06 12:00:00,,,,,,,,,,,
2019-05-06 12:10:00,,,,,,,,,,,
2019-05-06 12:20:00,,,,,,,,,,,
2019-05-06 12:30:00,,,,,,,,,,,
2019-05-06 12:40:00,,,,,,,,,,,
2019-05-06 12:50:00,,,,,,,,,,,
2019-05-06 13:00:00,28882.0,56.872,164.06799999999996,992.9411764705884,4.899999999999999,13.0,89.0,5.4,166.59607510941692,0.0,271.07157983905125
2019-05-06 13:10:00,,,,,,,,,,,
2019-05-06 13:20:00,,,,,,,,,,,
2019-05-06 13:30:00,,,,,,,,,,,
2019-05-06 13:40:00,,,,,,,,,,,
2019-05-06 13:50:00,,,,,,,,,,,
2019-05-06 14:00:00,28882.0,56.872,164.06799999999996,992.9411764705884,5.0,13.0,90.0,6.2,162.36058167443173,0.0,271.07157983905125
2019-05-06 14:10:00,,,,,,,,,,,
2019-05-06 14:20:00,,,,,,,,,,,
2019-05-06 14:30:00,,,,,,,,,,,
2019-05-06 14:40:00,,,,,,,,,,,
2019-05-06 14:50:00,,,,,,,,,,,
2019-05-06 15:00:00,28882.0,56.872,164.06799999999996,992.9411764705884,5.200000000000003,13.0,86.0,6.4,155.30142594945644,356.8683430328319,271.07157983905125
2019-05-06 15:10:00,,,,,,,,,,,
2019-05-06 15:20:00,,,,,,,,,,,
2019-05-06 15:30:00,,,,,,,,,,,
2019-05-06 15:40:00,,,,,,,,,,,
2019-05-06 15:50:00,,,,,,,,,,,
2019-05-06 16:00:00,28882.0,56.875,164.09,992.9411764705884,5.200000000000003,13.0,87.0,4.6,151.06593251447126,27.45141100252553,271.07157983905125
2019-05-06 16:10:00,,,,,,,,,,,
2019-05-06 16:20:00,,,,,,,,,,,
2019-05-06 16:30:00,,,,,,,,,,,
2019-05-06 16:40:00,,,,,,,,,,,
2019-05-06 16:50:00,,,,,,,,,,,
2019-05-06 17:00:00,28882.0,56.875,164.09,992.9411764705884,5.200000000000003,13.0,87.0,5.2,145.41860793449104,98.82507960909193,271.07157983905125
2019-05-06 17:10:00,,,,,,,,,,,
2019-05-06 17:20:00,,,,,,,,,,,
2019-05-06 17:30:00,,,,,,,,,,,
2019-05-06 17:40:00,,,,,,,,,,,
2019-05-06 17:50:00,,,,,,,,,,,
2019-05-06 18:00:00,28882.0,56.875,164.09,992.9411764705884,5.100000000000001,13.0,86.0,5.2,152.4777636594663,109.80564401010211,271.07157983905125
